address,timeframe,trade_count,wins,losses,wins_usd,losses_usd,volume,profit,win_rate,in_tier,resolved_trades
0xe71116e848988e545725377d0f3b7d3ba40f3dd2,daily,50,5,45,414.42,1447.22,3613.94,-1032.8,0.1,0,50
0xe711e96a3e88abdc60caf326108acf8b4872f610,15min,40,24,16,48.99,51.0,89.76,-2.01,0.6,0,40
0xe71a2afa78b5fa34a0df2b2a415c6baf143e1f77,monthly,18,0,0,0.0,0.0,13659.32,0.0,0.0,0,0
0xe71e6d86660cdba4238c5ee601dcc3622c831384,15min,36,23,13,12.79,7.0,16.24,5.79,0.6389,0,36
0xe7206af28d91220192c7557af6cf81aa669a0f1c,daily,13,0,0,0.0,0.0,13.0,0.0,0.0,0,0
0xe72590b30a8db3ec0ed7452028599fab9e3edfed,15min,37,35,2,1123.2,9.09,1106.77,1114.11,0.9459,1,37
0xe72751191c2a5d995be382a4167a45a6c3d5a39c,daily,26,6,19,25.28,219.59,323.2,-194.31,0.24,0,25
0xe72bb501df5306c75c89383d48a1e81073fbb0a0,daily,62,56,6,3312.11,6833.44,62870.06,-3521.34,0.9032,1,62
0xe72c66734b89831dbdddb35068558b984914347b,daily,26,9,17,335.78,104.41,4243.77,231.38,0.3462,0,26
0xe72ea4ecf282f4ba287e2e65308c265c6fb0b33d,monthly,20,5,6,46.5,12.0,530.08,34.5,0.4545,0,11
0xe732156a2d84cdfb4de831d3f11a22899e49898f,daily,58,36,22,1172.34,1073.38,6195.54,98.96,0.6207,0,58
0xe7387473b067235436884d16799777cf279edf65,monthly,10,0,0,0.0,0.0,1210.32,0.0,0.0,0,0
0xe73b2da60e2c990315c2afa30c3290a561318f0a,15min,14,8,6,119.99,57.76,183.65,62.24,0.5714,0,14
0xe73ca1f8eae0f0b4b119c4fb306dc257d91d38af,15min,14,0,14,0.0,17.21,17.21,-17.21,0.0,0,14
0xe74e42f8fe50c6359ded6c38e64c1b32bb0b99a7,15min,27,17,10,340.55,103.79,434.61,236.76,0.6296,0,27
0xe75aae8a1a02106df20ee22a0052b51229703994,15min,14,9,5,24.49,3.18,32.99,21.3,0.6429,0,14
0xe7605bbc1c06315eef8a5a95a0f070246564aadc,daily,11,1,6,12.71,37.67,83.51,-24.95,0.1429,0,7
0xe770e56227f94a66b458f8d2fc9e310acb89daf0,15min,15,5,10,64.31,190.02,73.25,-125.71,0.3333,0,15
0xe77b473b749aa9a45284d57bb05b8c936176f10a,daily,134,39,94,1184.85,1110.2,2578.26,74.65,0.2932,0,133
0xe77d92c32a9ff4a3badb55ad8a24932386b47383,15min,61,22,39,325.18,308.36,860.02,16.82,0.3607,0,61
0xe782dd65e59a20399d6fbf20497235794fad66a8,hourly,20,14,6,122.5,15.47,418.73,107.03,0.7,1,20
0xe786c3487e60cf9ae9cde877791614e0ac3d9d92,daily,29,0,0,0.0,0.0,869.69,0.0,0.0,0,0
0xe786c3487e60cf9ae9cde877791614e0ac3d9d92,monthly,21,0,14,0.0,26.2,2533.15,-26.2,0.0,0,14
0xe789a125cbe3d8be2de22b89fd12d132aa1e6a1c,hourly,18,8,10,75.35,13.15,170.83,62.19,0.4444,0,18
0xe79547fad69ab28a48a49c6424975abc3cef8cae,daily,143,71,72,25132.16,8413.17,65125.44,16718.99,0.4965,0,143
0xe79ab3830d297f9e7222e0588ee79d3e72673f26,15min,21,11,10,48.0,68.8,459.18,-20.8,0.5238,0,21
0xe79fef39de6ea581b6d676a1dac35f405dc19dee,15min,16,8,8,27.84,34.2,35.35,-6.36,0.5,0,16
0xe7a2052a8b7c6b865e3eb3d16300a4db7432ae70,daily,105,24,81,22595.67,3174.57,23965.88,19421.1,0.2286,0,105
0xe7a38d7c982eaa00c5fd4d68a61671e4b6758640,hourly,15,3,12,41.52,68.44,274.43,-26.91,0.2,0,15
0xe7a77753ebee585093e7f40d4cb07935ca9c8d8d,hourly,18,9,9,245.45,194.97,366.93,50.49,0.5,0,18
0xe7a9fefe46fdebf8d26587ea6390e72e2f6fc2f9,hourly,37,16,21,328.02,356.41,599.34,-28.39,0.4324,0,37
0xe7b090557af6bc46697b704e9b6627be94f9cf3b,monthly,13,3,6,355.82,94.91,1127.94,260.91,0.3333,0,9
0xe7babf65fe5998a01875745fad78375d6a435f37,15min,52,11,41,57.49,69.57,579.84,-12.08,0.2115,0,52
0xe7c43e2da7e118542457441c06e87e4fc9ef4d9e,15min,119,80,39,602.29,244.49,721.93,357.8,0.6723,0,119
0xe7c58f6e014de5a81dcce500d42bd148a4628e6e,monthly,10,0,0,0.0,0.0,132.98,0.0,0.0,0,0
0xe7c7daeee666faaa91c6ecc360125e3c08e2c30d,15min,103,71,32,393.07,97.9,377.97,295.17,0.6893,0,103
0xe7c9e26a4bb37af4e1adfee09178691f78cf0b8f,15min,424,105,319,253.2,228.22,339.46,24.97,0.2476,0,424
0xe7c9e26a4bb37af4e1adfee09178691f78cf0b8f,hourly,138,43,95,236.48,136.16,328.58,100.32,0.3116,0,138
0xe7d31a04c53e2e0632f34ddbc268e9eb54dfe8e9,15min,26,18,8,38.91,13.42,44.82,25.49,0.6923,0,26
0xe7d6846a1a485c7ab3c1db1fec98828188de1411,daily,18,9,9,211.4,22.88,316.41,188.52,0.5,0,18
0xe7e0257fa4f76989fb6670bcd53a1b05b800a433,daily,28,12,16,221.87,91.31,597.09,130.55,0.4286,0,28
0xe7e172584937b668b8b5cc8a8c8ff535a1ccee3d,hourly,1043,534,509,2345.28,1060.59,3730.4,1284.68,0.512,0,1043
0xe7e3aa1fa297a1d5d7281fa835155e0a98949b30,15min,20,7,13,68.71,99.47,649.03,-30.76,0.35,0,20
0xe7f7e2d3d4d0e164239f3cc30a7928f4209de73b,daily,12,9,3,498.15,65.41,1161.64,432.73,0.75,1,12
0xe80417e3f4f20d7cccd89c3102d82732d7755d6c,daily,14,6,8,31.83,121.74,160.08,-89.92,0.4286,0,14
0xe80ac998c424d6bc2f0d997dae0db6c2bef385fc,15min,57,31,26,166.76,32.46,230.19,134.3,0.5439,0,57
0xe80ee05df7917d674612cc6ef616fcb1c8168f85,15min,6458,3216,3242,5362.3,5270.25,13628.4,92.05,0.498,0,6458
0xe80fa37ec3c8a4043e04b28b1a053785325d3354,daily,14,14,0,455.8,0.0,455.8,455.8,1.0,1,14
0xe80fbb2b86f3bfc3f46a6a4050ab2a75adc94a57,hourly,10,5,5,52.3,34.32,168.84,17.98,0.5,0,10
0xe81df388fd84a99ebe1a73bfb979816ed3a28c75,hourly,13,5,8,69.68,26.54,535.04,43.14,0.3846,0,13
0xe81e471a170787e58958ca0a39e4ba7e0e710285,15min,16,8,8,28.82,6.76,38.84,22.06,0.5,0,16
0xe821d597d53bb282e03bcc63fde018c8f6b9b27e,daily,11,0,0,0.0,0.0,56.54,0.0,0.0,0,0
0xe824de7cfb4c8a8596c042ddc4b0c601c2426002,15min,42,7,35,46.81,30.25,433.84,16.56,0.1667,0,42
0xe826099127f3e54301cdeaa1f3752b3b0808dc81,daily,16,7,9,14.63,5.03,45.75,9.6,0.4375,0,16
0xe8278d22bef444ede84505b7c0ec4e4001305209,monthly,12,11,1,364.67,1.29,365.96,363.38,0.9167,1,12
0xe8319fc3b5de9da7ca505d063ca01eabe5f32751,hourly,26,10,16,73.79,21.6,151.95,52.19,0.3846,0,26
0xe844e8b5e57e3d4bfc00f7690142215e628c7af2,15min,24,1,23,3.23,51.62,54.85,-48.4,0.0417,0,24
0xe845dcdb72a8b25105992944914da8b3d4b6e136,15min,13,8,5,38.2,31.08,84.64,7.12,0.6154,0,13
0xe84cc5e424ca369d8229cb7a42d157f8378d13b0,15min,149,73,76,227.93,227.88,339.49,0.05,0.4899,0,149
0xe864cadf3bb8ca35ae036070b6da40e56a21ce58,monthly,202,0,0,0.0,0.0,58921.39,0.0,0.0,0,0
0xe866a1716173497588ecaa1f7dc40aab543ecc4d,15min,17,8,9,19.45,17.72,52.67,1.73,0.4706,0,17
0xe86b6f664b9cd4099dbedc98606fad0ea84b8e43,daily,119,1,61,121.87,19.32,23973.97,102.55,0.0161,0,62
0xe8963e558605ddfb494982a148da3eb364af0374,15min,17,6,11,29.44,48.44,80.31,-19.0,0.3529,0,17
0xe8963e558605ddfb494982a148da3eb364af0374,daily,19,5,14,59.45,17.3,184.21,42.14,0.2632,0,19
0xe89c88a43a605233b05b5474b00d435bb18a0220,daily,15,6,9,22.16,34.34,96.53,-12.18,0.4,0,15
0xe8a68017820cc850b4d13cfd8a165eb438b4644b,daily,51,0,0,0.0,0.0,3080.98,0.0,0.0,0,0
0xe8a68017820cc850b4d13cfd8a165eb438b4644b,monthly,73,37,2,116.75,6.0,1388.81,110.75,0.9487,1,39
0xe8a6e2d315b827028523fd7e388a25e0c1280063,15min,36,5,31,40.28,10.95,250.41,29.33,0.1389,0,36
0xe8a6e2d315b827028523fd7e388a25e0c1280063,hourly,34,5,29,40.0,19.4,156.9,20.6,0.1471,0,34
0xe8a8cc8877e2af6712174d2d2e8745f4f32ea48e,daily,12,12,0,16276.77,0.0,8469.31,16276.77,1.0,1,12
0xe8ade1c67a880380ec861c476052c2f00057a859,15min,137,80,57,1583.54,345.35,8087.57,1238.19,0.5839,0,137
0xe8ade1c67a880380ec861c476052c2f00057a859,daily,31,21,10,15221.14,852.72,13936.78,14368.42,0.6774,1,31
0xe8bbe46c48f9595af98f0034575120bec2259d47,15min,16,5,11,32.79,87.69,584.57,-54.9,0.3125,0,16
0xe8c7c0b7201e57ed17bbfdb8d343c872269a68f4,15min,100,21,79,392.38,417.8,2168.16,-25.43,0.21,0,100
0xe8ca3f758c93f44f3ec210542ab78afb7c0bcccb,daily,15,6,4,18.75,171.9,893.55,-153.15,0.6,0,10
0xe8df56fca9615e415846d654a9a039323b35523c,15min,107,65,42,197.84,74.18,228.7,123.65,0.6075,0,107
0xe8df56fca9615e415846d654a9a039323b35523c,hourly,68,55,13,187.61,25.44,154.1,162.17,0.8088,1,68
0xe8f61164d623cb2e78635e7fa2f8b7a1f27a23ee,15min,56,5,51,5.21,0.52,54.57,4.69,0.0893,0,56
0xe8f9d45a0b9dccc1addd9400f5951d7e209177e8,15min,19,19,0,231.43,0.0,226.44,231.43,1.0,1,19
0xe8f9d45a0b9dccc1addd9400f5951d7e209177e8,daily,32,25,7,2996.98,77.04,2778.05,2919.94,0.7812,1,32
0xe8fc76941fd704acf5d656cebe72c4fcdcc26e56,15min,2540,1085,1455,45.51,40.63,111.75,4.88,0.4272,0,2540
0xe9010cf300384ce6b86ed9cd9436d515d3593139,daily,11,5,6,10.36,3.99,20.37,6.37,0.4545,0,11
0xe90bec87d9ef430f27f9dcfe72c34b76967d5da2,daily,300,277,23,26909.23,99469.34,123357.16,-72560.11,0.9233,1,300
0xe90c21e2cdef2176bc0da59871cb75619fe42433,15min,198,103,95,526.6,496.68,1063.18,29.92,0.5202,0,198
0xe91171f655be1568e4c63f29663c0028649e3d4e,daily,414,228,186,14734.55,5821.38,18211.38,8913.17,0.5507,0,414
0xe91b089030ff828661de9007d904a7053c961f09,15min,12,0,12,0.0,12.28,12.28,-12.28,0.0,0,12
0xe91d05766a9944d9123b6aebd65e3459b14d22b0,hourly,28,12,16,250.22,288.46,505.19,-38.24,0.4286,0,28
0xe9214c24314d242065f3f978b6deb5e9cb35f9d8,15min,12,10,2,51.47,10.51,49.52,40.96,0.8333,0,12
0xe92e48eedd15867056b51926a59aa524439f535d,15min,41,40,1,3027.62,0.48,2879.93,3027.14,0.9756,1,41
0xe94b64f2e3bc116352c0ae9d74605bc82c77c5ed,daily,15,1,3,0.12,2.03,9.67,-1.91,0.25,0,4
0xe94de852509ada2f56a40623ff91176dc16cc69a,monthly,10,4,0,405.0,0.0,517.72,405.0,1.0,1,4
0xe94f0951390eb042128a904711978c49d6ffa0dd,15min,19,7,12,19.73,5.05,40.35,14.68,0.3684,0,19
0xe955e0b8db6540d9f460d52191d0c462212a3b03,monthly,57,13,8,1196.99,379.23,6356.59,817.75,0.619,0,21
0xe95ef8220fc104ef6ddf4164c5e93c1a11d7c709,15min,102,83,19,1266.31,290.05,1482.55,976.26,0.8137,1,102
0xe9615b794567bb3ba56e44063bf368837c778dca,daily,14,14,0,6.74,0.0,6.74,6.74,1.0,1,14
0xe9706eae4a4f49ef04565f9be0fc4a52aebe013a,15min,22,19,3,72.07,5.16,77.36,66.91,0.8636,1,22
0xe975d56401e1922f1d19947f2fc1282ff5019d22,daily,21,8,13,105.1,100.51,160.51,4.59,0.381,0,21
0xe98a7e8c173e3ba80b6e03a77de7b26f98ff23f3,hourly,49,24,25,489.89,415.43,766.35,74.47,0.4898,0,49
0xe98d2d4092b5f123de75d9c6a7164386db168fe0,monthly,41,3,5,136.58,13.81,813.49,122.77,0.375,0,8
0xe98de948411309c8cc2415b32f0befffc28940a4,15min,13,9,4,128.17,27.23,134.02,100.94,0.6923,0,13
0xe99421f78b74ceed92d3c9e383de6c057e7bdad6,15min,282,160,122,5342.85,1689.23,26773.83,3653.62,0.5674,0,282
0xe9944c6ece6501a8ae31cac363747ec01cb174b8,15min,22,6,16,8.89,12.91,35.23,-4.02,0.2727,0,22
0xe99955c1f8347a1ae52d5923198b8c213573537f,15min,10,4,6,19.96,17.21,36.42,2.75,0.4,0,10
0xe99b6cf871dbd9e4cad7e0e629e9bcf36d9b0443,daily,120,0,0,0.0,0.0,7914.28,0.0,0.0,0,0
0xe9a9c4bd98477c45b8b3fe3548704a36ab8dedba,monthly,10,0,0,0.0,0.0,580.56,0.0,0.0,0,0
0xe9b50487a4d3470e7e158d3704c364c14811f95b,daily,10,0,10,0.0,49.5,650.49,-49.5,0.0,0,10
0xe9c5ce5813f78d530ebacaa7154a25e838397efd,daily,12,4,8,7.74,7.58,16.97,0.16,0.3333,0,12
0xe9cbb1c9b3f7f411dd4fdf2ea7afa780c8b4d096,15min,950,463,487,683.54,763.03,1961.79,-79.49,0.4874,0,950
0xe9cbb1c9b3f7f411dd4fdf2ea7afa780c8b4d096,daily,1948,1048,894,64120.03,78780.68,198681.7,-14660.65,0.5396,0,1942
0xe9d75ff961e45c448186e85084943dec239fcb3e,hourly,50,18,32,162.2,171.38,396.68,-9.18,0.36,0,50
0xe9e232ffc435f34a18683b1cc5b84a147c143000,15min,17,11,6,185.72,59.23,322.97,126.5,0.6471,0,17
0xe9e232ffc435f34a18683b1cc5b84a147c143000,daily,10,3,7,184.08,89.95,727.76,94.13,0.3,0,10
0xe9e971d9b8a7860765553158c73d1e37c2add65e,15min,25,6,19,436.35,99.36,1015.62,336.99,0.24,0,25
0xe9f5c75ee1ae1aae57bf8582e359913c795a3e7a,daily,29,25,1,1011.33,1.0,1147.78,1010.33,0.9615,1,26
0xe9fe92597a1cf63702d025052896eec1b35e6507,hourly,98,85,13,195.01,129.27,254.24,65.75,0.8673,1,98
0xea0e4a72bfb3ec99ed3b000bf16a9b127d6d433f,15min,31,13,18,14.99,19.3,38.63,-4.31,0.4194,0,31
0xea229be860562d32b2e7e29be984b9fed4966d49,15min,19,12,7,149.43,12.47,270.62,136.96,0.6316,0,19
0xea22ea2400fb8a0b71a47f4f52a29c56b63f747a,daily,50,16,34,3891.74,212.82,11723.73,3678.92,0.32,0,50
0xea24c5d11b59e5f190f2ffa9723313bfc573579c,hourly,14,10,4,35.41,8.46,29.05,26.95,0.7143,1,14
0xea2742a70d26911bdb6b75c6905e07ea144e1223,15min,13,4,9,11.79,30.41,43.96,-18.62,0.3077,0,13
0xea27d785b703711ea959679fc40bd4453ae24111,15min,41,38,3,291.66,10.68,270.23,280.98,0.9268,1,41
0xea2837f7e7c552a4e34045fa206f97ffc50f3a0b,hourly,73,25,48,198.92,796.87,1045.02,-597.96,0.3425,0,73
0xea2986f56a8c0c2e2cd4991ad2ea6469ea5343e3,daily,34,0,0,0.0,0.0,162.57,0.0,0.0,0,0
0xea2986f56a8c0c2e2cd4991ad2ea6469ea5343e3,monthly,110,0,0,0.0,0.0,772.96,0.0,0.0,0,0
0xea387c49a97b232b2ba5058e71bb47549d0529f7,monthly,10,0,0,0.0,0.0,115.32,0.0,0.0,0,0
0xea3c426698f3cf1541016647e104034ca84a44ae,15min,28,11,17,78.08,44.76,219.62,33.32,0.3929,0,28
0xea41d1253bf603d7947da4659e85080dc2071c98,monthly,15,0,3,0.0,19.6,21182.49,-19.6,0.0,0,3
0xea5f699accf9848c909e3d594b615ae2c2f2ff38,15min,15,7,8,67.38,28.78,369.71,38.6,0.4667,0,15
0xea63bfe35d042eb16ddddeaff1ad25ed8b83682c,daily,34,26,8,286.56,82.35,336.37,204.21,0.7647,1,34
0xea68d3bbbdcec3fc18cff36a60060a0ad0dc6233,hourly,15,15,0,1407.23,0.0,1378.6,1407.23,1.0,1,15
0xea6a5769fc2ad5b7f0447c9cdb8743e4370ae1d7,15min,61,36,25,103.89,57.63,154.0,46.26,0.5902,0,61
0xea6a7b39c992b82a26c1e23d3d43fb1ede4d3ee2,daily,62,7,4,102.47,285.39,1043.68,-182.93,0.6364,0,11
0xea6f1d57e66f62b9350299b3f87f8c66ec42dd06,15min,52,45,7,608.93,955.85,598.02,-346.91,0.8654,1,52
0xea78db8b3fd42d121334f2958043a90aaadb9fa2,hourly,19,12,7,95.59,33.66,82.54,61.94,0.6316,0,19
0xea7957606f259bcba522a4681494555547a7a9cc,hourly,24,6,18,128.0,72.18,394.97,55.82,0.25,0,24
0xea7dd76e1cd14ac5729eba72befd5f5c23a2222d,15min,103,57,46,6.32,2.98,5.81,3.34,0.5534,0,103
0xea80a7c1d1655147b4d5d9cbb36c7e0b354a7296,hourly,31,6,25,155.0,497.99,942.26,-342.99,0.1935,0,31
0xea80ef2a45a7c75cad7fcb9a5f9b693cc4a741af,hourly,15,12,3,27.05,9.31,34.14,17.74,0.8,1,15
0xea80fa74643b63054655e10526a16962adfe6d93,15min,18,6,12,27.46,17.53,31.75,9.93,0.3333,0,18
0xea9985b8c5950bd185d3b9a338c7dc14b66ef13e,hourly,23,0,23,0.0,46.81,46.81,-46.81,0.0,0,23
0xeac1affa1cb87e0cbfa7ff7c37b0869c8573deaf,daily,11,6,5,41.43,29.67,113.08,11.76,0.5455,0,11
0xeac255642d35fa3acf86f47e8fe90477e05a69de,15min,27,27,0,2083.15,0.0,2076.39,2083.15,1.0,1,27
0xead152b855effa6b5b5837f53b24c0756830c76a,daily,505,336,133,50525.02,23500.7,54208.62,27024.32,0.7164,1,469
0xead3e5eaf2653eacd580ba0e49101bcdcdd69446,15min,37,16,21,61.51,23.43,122.25,38.08,0.4324,0,37
0xead3e5eaf2653eacd580ba0e49101bcdcdd69446,hourly,34,9,25,74.28,76.84,241.88,-2.55,0.2647,0,34
0xead4bca32945e8f50c52a7f0d07a01c36af02d2f,15min,259,107,152,921.24,647.97,1384.31,273.27,0.4131,0,259
0xeae9e73b5355ed9db2eca3de36b81afccfb89988,15min,53,45,8,692.32,161.75,887.48,530.57,0.8491,1,53
0xeaeaf92b163e94753ae796ee2d600bd893b77d1a,15min,114,66,48,533.44,385.09,896.3,148.35,0.5789,0,114
0xeb22b81474ac8c514e42ca5f834cfaa5e371a642,15min,135,60,75,1440.41,621.93,2489.17,818.48,0.4444,0,135
0xeb22f4735df6bd5d14e1b5fd10faefa7757d808a,monthly,11,0,0,0.0,0.0,1120.0,0.0,0.0,0,0
0xeb29c3398a76c471057f2d84a82b50596e2cea29,daily,124,50,74,593.31,728.74,1604.62,-135.43,0.4032,0,124
0xeb2e2701559b28951e239e0d9ef56cddcde1bdfd,15min,35,18,17,50.5,17.83,35.72,32.67,0.5143,0,35
0xeb32b6b83447ead8705cfaa7a99e65a29025e8d7,hourly,22,14,8,14.97,8.93,24.18,6.04,0.6364,0,22
0xeb34b3a3cc46e276745b3a0e42a8358f98b8c6a4,daily,22,7,4,129.53,57.1,432.37,72.43,0.6364,0,11
0xeb34b3a3cc46e276745b3a0e42a8358f98b8c6a4,monthly,12,0,0,0.0,0.0,747.86,0.0,0.0,0,0
0xeb4998eda0b9d7ffb6ba1d760e325bd3d44dda64,15min,33,13,20,288.81,137.85,582.26,150.96,0.3939,0,33
0xeb49b52a179f4daad11a245d22b35427da8cde62,15min,13,6,7,2.07,0.48,7.49,1.59,0.4615,0,13
0xeb533c927bf1ec326505f845ee409a95a3f10412,daily,10,0,0,0.0,0.0,34.28,0.0,0.0,0,0
0xeb533c927bf1ec326505f845ee409a95a3f10412,monthly,17,1,0,0.0,0.0,16.2,0.0,1.0,1,1
0xeb5a9572d0a5539278f9e9382246c2ea8a2fe38c,15min,20,2,18,13.09,1.11,149.52,11.98,0.1,0,20
0xeb5b408a6d507389494bdfc3796ae82f3c556530,15min,10,9,1,29.77,4.22,32.34,25.55,0.9,0,10
0xeb6194a7848af5aa98f6f9bb06858609ea389969,daily,12,7,5,404.33,95.59,557.18,308.75,0.5833,0,12
0xeb744a00d6084bfc1b5ad18463266aa283f591ca,daily,13,0,0,0.0,0.0,4.96,0.0,0.0,0,0
0xeb75253666d68fa57f28dca381d3a632e6bc6dd0,daily,12,6,6,227.26,164.01,612.52,63.25,0.5,0,12
0xeb84baf7fc0697d860587433fba6e33416915685,monthly,10,0,10,0.0,605.98,17138.1,-605.98,0.0,0,10
0xeb8514a2a2c0cc1c751ca69b464cdf4644598dbd,15min,13,7,6,21.4,12.28,29.58,9.12,0.5385,0,13
0xeb894e9c0db5fa900f03bde720e72ca6286e4d7d,daily,15,3,12,19.58,10.35,44.49,9.23,0.2,0,15
0xeb8984bd4aad72274f170bfc71ef4fa21a4646f1,daily,42,0,0,0.0,0.0,2514.9,0.0,0.0,0,0
0xeb8984bd4aad72274f170bfc71ef4fa21a4646f1,monthly,17,0,0,0.0,0.0,686.14,0.0,0.0,0,0
0xeb8d817033b6e07eb45447e9df012064e08cd43d,15min,118,51,67,1228.35,294.43,7520.53,933.92,0.4322,0,118
0xeba0f47e2be247e5002657177008ce0daac0e747,15min,78,48,30,193.83,44.67,301.92,149.17,0.6154,0,78
0xebb27d6e2614fe0b0f0e395460d27964d982c640,monthly,17,1,3,14.38,10.0,417.51,4.38,0.25,0,4
0xebb3559c2c6e90fbd442569c3141ebd23eed3622,15min,11,3,8,8.91,23.72,27.41,-14.81,0.2727,0,11
0xebca8de82658b5be94b21ce7a9a8c3767b525de4,daily,17,10,4,61.0,6.44,48.02,54.56,0.7143,1,14
0xebd3584d1cbcb91a0a96b8b5c53ae051093fe666,15min,26,14,12,89.52,35.5,107.26,54.02,0.5385,0,26
0xebdc788d079f65c6feeffe2a8954476e728462a0,15min,51,39,12,259.22,61.65,371.41,197.57,0.7647,1,51
0xebe5305a246a5cf11201458d8effb91112c87c96,15min,70,63,7,253.2,2.99,252.96,250.2,0.9,1,70
0xebe6d42fbbd15b89ef9af70e459dd05e20679278,15min,42,25,17,150.63,56.44,207.06,94.19,0.5952,0,42
0xebf3671eeb75e85dbda6c49e5600a9ca535f619a,15min,24,6,18,28.77,25.24,149.04,3.53,0.25,0,24
0xebf4c3f0de92cfdbfeedba41ab44b78d28c8181e,daily,10,7,3,124.71,87.54,203.25,37.17,0.7,1,10
0xebf5f3990bd50aa2bbdc8f029e8fa2c970921311,15min,22,18,4,16.37,4.29,48.83,12.09,0.8182,1,22
0xec02510afded2e41cdc7e307081a9c96ce923dd1,daily,20,8,12,451.08,312.29,2915.99,138.79,0.4,0,20
0xec084416ca920ee51d9e6560826e9aa4252ddb10,15min,18,18,0,47.51,0.0,43.98,47.51,1.0,1,18
0xec0bc5b9d6f9cf4e88706d1e3efe333c6ee669e6,daily,13,5,8,283.52,464.12,1760.72,-180.6,0.3846,0,13
0xec0c615f466277c8a3593f8b1c7c5585db868589,daily,12,3,9,680.0,5.55,5590.26,674.45,0.25,0,12
0xec0ece8c1cb88d6e4fda88b573d17f2e71fb672c,daily,36,17,19,1199.79,570.37,1336.73,629.43,0.4722,0,36
0xec24f08e89194aa56165b261400f9ae27cfd9544,daily,11,6,5,95.97,93.59,189.56,2.38,0.5455,0,11
0xec26de504aadeaeed6c5f792d06699af9437a203,daily,25,4,21,56.33,141.41,128.67,-85.08,0.16,0,25
0xec399b777111da598f988322c3ba1a9b4cec7bb7,15min,37,18,19,84.05,46.28,151.38,37.78,0.4865,0,37
0xec3c490bb32841b96b344a070f12fdd785355af6,15min,14,8,6,46.47,24.18,205.74,22.29,0.5714,0,14
0xec3c490bb32841b96b344a070f12fdd785355af6,hourly,59,30,29,679.49,286.29,1430.98,393.2,0.5085,0,59
0xec3cea18720a22696bda7b784a9d19ece59dbbe0,hourly,13,9,4,46050.0,8.52,30716.48,46041.48,0.6923,1,13
0xec41bea5cba6366ec364ded806e24ee1a3e91134,daily,22,15,7,148.54,81.53,386.34,67.01,0.6818,1,22
0xec46c79e3c0f15e83bca40347bd61dfd67fc9370,daily,10,2,8,111.25,3.58,485.59,107.67,0.2,0,10
0xec47cb4e0a4f4e375d9787debf7c874214f21119,15min,10,2,8,27.5,45.73,60.28,-18.23,0.2,0,10
0xec5de5247067f82058cd9927e8ded9f7bf7cd7b4,hourly,647,115,532,981.15,778.56,1316.31,202.59,0.1777,0,647
0xec6c700a00fa68a2823719c815b495fba66423c7,daily,17,6,11,420.34,219.09,549.1,201.25,0.3529,0,17
0xec81efce18bd8119c85191848298654ac1f84b57,hourly,26,17,9,199.55,31.32,337.93,168.23,0.6538,0,26
0xec829edacf53dad6fdfb89f752ca7b8004a26eaa,daily,57,15,0,11.15,0.0,139.19,11.15,1.0,1,15
0xec829edacf53dad6fdfb89f752ca7b8004a26eaa,monthly,50,11,0,12.6,0.0,137.86,12.6,1.0,1,11
0xec8706d2319b1637022ab855cff5dd61a0a1e633,monthly,16,0,0,0.0,0.0,461.97,0.0,0.0,0,0
0xec8c18998ff838b6466223aabce660f51b9969fd,15min,64,11,53,19.87,11.7,127.31,8.17,0.1719,0,64
0xec981ed70ae69c5cbcac08c1ba063e734f6bafcd,daily,27,13,14,3405.48,613.7,2679.56,2791.78,0.4815,0,27
0xec9a8fcabb87159c8c04b79b959f08e2785ead34,daily,15,7,8,3796.36,1166.96,9790.96,2629.4,0.4667,0,15
0xeca0c0888e34df59589c67fbe53dc7f298b5e8f8,monthly,19,0,4,0.0,39.1,4538.22,-39.1,0.0,0,4
0xeca7e82ce605cadf62759fd51afd2986fb157896,hourly,32,23,9,95.13,25.83,96.23,69.29,0.7188,1,32
0xecb14ac6e9ca447ce2f2912e6217b43d7b655da3,daily,16,0,0,0.0,0.0,28542.9,0.0,0.0,0,0
0xecb14ac6e9ca447ce2f2912e6217b43d7b655da3,monthly,12,0,11,0.0,260.0,27139.94,-260.0,0.0,0,11
0xecb57bbaa5b41348208d11d3fc9bf851ba99738b,15min,16,11,5,76.26,11.14,81.08,65.12,0.6875,0,16
0xecb7e77453a26cc895b3b07c2571965e297a4ce3,15min,38,6,32,29.52,24.08,272.3,5.44,0.1579,0,38
0xecbeba24a9e7d8fc3091db367f2578e911ac42ff,daily,105,61,44,1082.81,3726.11,14221.79,-2643.3,0.581,0,105
0xecbeba24a9e7d8fc3091db367f2578e911ac42ff,monthly,16,0,0,0.0,0.0,853.29,0.0,0.0,0,0
0xecc8b1562f4a521d0856e3f89c5bfa8bba969335,15min,11,8,3,27.16,6.29,21.2,20.87,0.7273,0,11
0xeccd894076b09937742476b9aa442a646f29d100,15min,41,6,35,41.74,23.4,646.57,18.34,0.1463,0,41
0xecd9e3c8fc1f6e81f8341bc2511db8c27b8532c0,15min,21,9,12,9.87,9.97,20.0,-0.1,0.4286,0,21
0xece6ed6ff6d299893d5bedfb947e6cf05adc450c,15min,12,5,7,12.23,29.27,29.42,-17.04,0.4167,0,12
0xece765f0dd9101f233b54da0c02f376ae082e118,monthly,10,3,7,104.32,28.2,130.78,76.12,0.3,0,10
