address,total_net_pnl_usd,num_tokens,win_tokens,loss_tokens,win_rate,best_timeframe,tf_win_rate
0xa8588bb30a9844575b0f6e2488689d20fbc93a7f,"+5,677.50",2,2,0,1.00,-,-
0x08c8318ddda86791ef8964a2dd0995075d95176b,"+5,677.50",2,2,0,1.00,-,-
0x75f5b5c5ca17616716a127bf5d305a97a6e2e1a7,"+5,677.50",2,2,0,1.00,-,-
0x5b2aca92aa86dfc5bbd34c3c2bb13266adc0c6d2,"+5,638.00",4,4,0,1.00,-,-
0x14a056c698f46d181d1e650e7a7a0f7d1d8a22bb,"+5,624.50",4,2,2,0.50,daily,0.49
0xd862e66eeaaa4bd0ca81773c50f4734852fa6e57,"+5,600.00",3,3,0,1.00,-,-
0x765ccc22f446bf0da544e8d64832f70d5c6c0779,"+5,576.53",4,4,0,1.00,daily,0.45
0x23c8a4c266d10ba5846837eac391fea89ed6f293,"+5,504.11",1,1,0,1.00,daily,1.00
0xb5f62f77ea488cd775d78591cca601a14e0ecf18,"+5,490.09",25,14,11,0.56,15min,0.63
0x372e593fa57bed5525c41692d616be5555b54453,"+5,467.70",55,40,15,0.73,15min,0.48
0xf73ee5e60bb81057daf69ec6957aefd4afcc18a2,"+5,466.67",15,14,1,0.93,15min,0.64
0xed2c371514045d7292b8cbc5234ed2317a709597,"+5,428.36",5,3,2,0.60,daily,0.63
0x00ea49bbb90c22efcb04e82d4d9c21aed6502b7e,"+5,400.00",2,2,0,1.00,-,-
0x4cdcca7e515607b58a240bd20e3e215d8ca99c30,"+5,397.80",1,1,0,1.00,-,-
0x12d2bec9a9ad93d9c37a8614a742e835307ae66b,"+5,389.50",6,4,2,0.67,hourly,0.25
0x30dc5d405c2be37deb60e0c8a2a1d14539e7604c,"+5,352.00",5,3,2,0.60,-,-
0x21148d5f125816071e317a5cf168dd228b80d984,"+5,296.10",29,13,16,0.45,15min,0.56
0x6ece013742a34db64829521c61db5c26c17dd25f,"+5,245.00",3,2,1,0.67,-,-
0x967ff99c72af0209eb948b9485d7e949e4920845,"+5,239.78",11,10,1,0.91,15min,0.76
0x986dfbf1e6be46a30c419e75d826f9035fae566a,"+5,230.00",5,3,2,0.60,-,-
0xee6e8a4336abae1ef7bc0eb7f498866e2753231d,"+5,205.00",2,2,0,1.00,-,-
0xf216673fe30a9ffc48376914726b18bbcaa24bf9,"+5,202.00",5,3,2,0.60,-,-
0x9b6f872efc5b132650a6f73b87176c21fd55d8a1,"+5,202.00",5,3,2,0.60,-,-
0xfbe2edf7b43fb2ba136263dab69cffb4e3018e79,"+5,200.00",8,4,4,0.50,-,-
0xa58e5ba48b7af7a417cd6dd4f900fe9ab5f77396,"+5,190.00",3,2,1,0.67,-,-
0x6b7c75862e64d6e976d2c08ad9f9b54add6c5f83,"+5,118.47",28,8,20,0.29,daily,0.48
0xd6448e26de82ce20ed38f32193d04a63c2c9f795,"+5,100.00",4,3,1,0.75,-,-
0xa2f1fecf1cc7db65a46588f764b6691533052d22,"+5,051.00",2,1,1,0.50,daily,0.46
0x829bb82ec81a141537a2befaa6ed03b099425139,"+5,031.09",68,51,17,0.75,hourly,0.49
0xdf543365d2657552b4f31fea6eaff5394cb2f39a,"+5,000.00",6,4,2,0.67,hourly,0.64
0x2604bab3defa3e136fe7720d3a79fb637337bf5f,"+5,000.00",3,3,0,1.00,-,-
0x23dce367f0d24536b4e2347792949a86f6b3bb58,"+5,000.00",5,3,2,0.60,-,-
0x4b0d6ad0192fc0c3b47c0b098e4d268771a89828,"+4,999.99",1,1,0,1.00,daily,0.95
0xb3cfe7615d64db8dfa743a1b1a2b976911460ebd,"+4,903.19",3,2,1,0.67,daily,0.36
0x04ef3882d0157e7ba0a0085c34cbcf1313a61cec,"+4,830.00",3,2,1,0.67,-,-
0x3215c983dfb129cab956754a079320fad2da0e4c,"+4,783.25",7,6,1,0.86,hourly,0.47
0x47a61238c9f8c091695a2ec07c9a807da4fd69e0,"+4,777.66",2,2,0,1.00,-,-
0xf247584e41117bbbe4cc06e4d2c95741792a5216,"+4,765.45",100,61,39,0.61,hourly,0.44
0x7b945b0ac2b6fcaeb36563fd33a2b03ba348432c,"+4,760.00",3,3,0,1.00,-,-
0x1bcb16ab3595079a8a8f0d35a475a3b71bc0b05a,"+4,759.34",4,4,0,1.00,daily,0.71
0xf9b5f7293b8258be8b0e1f03717c5d2ad94809ee,"+4,755.91",3,3,0,1.00,daily,1.00
0xac3cd6f19a156d86fa5f496b66ab2b61f974d637,"+4,732.00",1,1,0,1.00,daily,1.00
0xb2829f07f6cb586c1d295978839a65be1a0d1f9c,"+4,700.00",4,3,1,0.75,hourly,0.50
0x14b59700d59d05b6effadfcc5f47f52758b838a7,"+4,669.92",2,2,0,1.00,15min,1.00
0x20b90261bfeb0a1fd0b98c34a9aafbb6ef0e9110,"+4,668.74",7,2,5,0.29,daily,0.79
0xbf216238277f1ba267a7f3bae1a336fd6cb5be19,"+4,627.44",2,1,1,0.50,daily,0.42
0x3c3d7522bb571608c4256e2ba4ea28aab4f0102f,"+4,615.00",2,2,0,1.00,-,-
0xbb727be4fe549a0c283ff34c50409bb4c0d010de,"+4,547.61",39,6,33,0.15,daily,0.11
0xa16a1302ca05463f30faebeb5c045767fde233a1,"+4,502.41",17,12,5,0.71,daily,0.73
0xeec50edede5d961efb02e20bfd3275dd1e7fb6fe,"+4,378.77",1,1,0,1.00,-,-
0x919a5d7a3a8f510ac362a578240af1d59ea8c017,"+4,363.05",15,13,2,0.87,15min,0.48
0x91fd9fb66b4f61d7de7e0d826221c4a0f8e01cde,"+4,314.76",5,2,3,0.40,daily,0.15
0xff30ac5b2cb4822a1b15604ac90659ef71314a37,"+4,212.51",5,2,3,0.40,monthly,0.72
0x6ade597c0e2b43c0bf3542cada8a5e330d73f5b0,"+4,179.11",1,1,0,1.00,-,-
0x8ac1eaed0399f8332f47041436312d6cd4b19595,"+4,167.51",23,23,0,1.00,15min,0.52
0x3873d0ea94852db3ea7ff5a96a26eda2c630c068,"+4,161.98",1,1,0,1.00,daily,0.69
0x5056d1a1ad0b3254acf7552a814f75256cf9e270,"+4,155.02",2,1,1,0.50,daily,0.58
0x2a59f6c20cb7a720e6a08973152c0efdcb9c9a2f,"+4,098.07",1,1,0,1.00,daily,0.47
0x4f913d91399aa23f0cdd24d4d3142fb406c17a92,"+4,050.00",2,2,0,1.00,hourly,0.62
0x4a055c47ef41ced7a39e8239cd2f8f4c7221d282,"+3,971.20",24,23,1,0.96,15min,0.49
0xee65519f189e4dfac1ff128a0ace17205b25ccf0,"+3,962.41",5,5,0,1.00,15min,0.88
0xd1dc8c80d1a86450bba357c7a047062702c1cc46,"+3,958.70",8,6,2,0.75,15min,0.79
0x5be33060fb3f9bd11e339dc51a16970876b6a082,"+3,934.78",6,6,0,1.00,15min,0.70
0x9720a6c299efa7bb28586a538126116b12165889,"+3,900.00",5,3,2,0.60,-,-
0x94d146db65f2882b1367cd0554402f2c39a95b09,"+3,900.00",3,3,0,1.00,-,-
0xc1e1158b2a9bab4c4a4c5a4e05cb06c195fff855,"+3,860.02",3,2,1,0.67,daily,0.40
0xb17edd2dd1a681526b21ea6689170cc4a07222be,"+3,850.40",3,3,0,1.00,-,-
0x6f246e0031d5a186e971592f3e950b1c303ec264,"+3,839.77",20,14,6,0.70,15min,0.60
0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,"+3,836.04",244,158,85,0.65,15min,0.52
0xdb7813efbd5911da0c54e6638170e9eda4a85206,"+3,817.93",5,2,3,0.40,daily,0.20
0x47c35265213f750cb49d48300ee4404f5b3984c4,"+3,800.00",5,3,2,0.60,-,-
0x59132893448e46b3159414246c052c93b981a09e,"+3,776.23",1,1,0,1.00,daily,0.58
0xfd50ef184837109e726c1a1acdf5403688a77f4c,"+3,764.50",6,4,2,0.67,-,-
0xaa2b9cefcddb4adff8caf3836a3e46ac0a9e1061,"+3,738.41",11,6,5,0.55,hourly,0.36
0xb57a6e67c1d397cddd68845a4c01b4860cfbb8c3,"+3,717.27",1,1,0,1.00,daily,0.08
0x1cf58e946147a1d353dfd2d5c153d5be75426440,"+3,655.93",2,2,0,1.00,-,-
0x09ad5862d92d829116ecc6d55c2bf28ab20e819e,"+3,642.34",4,2,2,0.50,daily,0.25
0xf21daf3368cf5297eb69577307a845663934e885,"+3,612.44",3,3,0,1.00,hourly,1.00
0xd7163bb09b16d01b2a25e55fdb3bb2637df5adab,"+3,600.00",2,2,0,1.00,-,-
0x889d77df6b1f41025b0b29c8a7085a66c2b2c7fe,"+3,600.00",2,2,0,1.00,-,-
0xfdb826a0fb4a90b4cc9049e408ea3ef1b73ae4c9,"+3,570.76",44,40,4,0.91,15min,0.53
0x9b979a065641e8cfde3022a30ed2d9415cf55e12,"+3,556.70",2,1,1,0.50,daily,0.95
0x86a29f88fcc23ea2b0e01b4e186b043e26c873a8,"+3,552.61",213,112,101,0.53,15min,0.54
0xfe155bd5f660e0d2b9af6be74aa0d36dbeb480b5,"+3,520.76",10,6,4,0.60,daily,0.58
0x86cd93526a4e7ad201ed3d1c6f2647b61837504c,"+3,520.15",1,1,0,1.00,monthly,0.11
0xedf01e2d7cdcd4139d757863255d5cd4ecee1e2a,"+3,515.24",2,2,0,1.00,-,-
0x9dea8d992d60dff9bbb45cfc848d86d0541d3792,"+3,508.91",7,4,3,0.57,daily,0.52
0xa6e35e000d10316fb45b4575f12cc90e5e876dfe,"+3,505.51",2,1,1,0.50,daily,0.81
0xd2158687f86b0e1633da4c4488db87e8254f77e8,"+3,502.24",2,2,0,1.00,-,-
0xfbd4e4f4874838a1265cba193418873522cd9f43,"+3,489.78",27,6,19,0.22,15min,0.53
0x2652dd1140c3b9e69c8852264cf8dbe727672a1d,"+3,452.20",82,55,27,0.67,daily,0.52
0xb816df88d13d632686c5a486a4bef59fe7bfe590,"+3,450.00",2,2,0,1.00,-,-
0x747abbf12e38ce77ae9ad50e6b234be4f45a766d,"+3,444.71",10,8,2,0.80,hourly,0.83
0xb4382139f2b88a527a75d43b3144b861fd65f5f1,"+3,412.74",6,6,0,1.00,15min,1.00
0xe99421f78b74ceed92d3c9e383de6c057e7bdad6,"+3,391.08",16,14,2,0.88,15min,0.57
0x82019b5de2897eda53a67abd5cf933df4da85d39,"+3,389.75",3,2,1,0.67,hourly,0.83
0x738298f3ce40f07571626971b5db7def344b5b2b,"+3,370.00",6,4,2,0.67,-,-
0xf74a104336bf9143e31a12e0dca2ba3bfc6394a0,"+3,365.50",3,2,1,0.67,-,-
0xc64edf00db1d5ae441a20866b4186020540ffd52,"+3,363.50",1,1,0,1.00,daily,0.59
0x87381eb06e04384993c87c8c1e8fc29f37f7222b,"+3,330.43",2,1,1,0.50,-,-
0x1301203d5490caaabff6a1cc7ccf21d1ac5bcd9a,"+3,325.51",4,2,2,0.50,daily,0.67
0x0e78033f8575d29f859fbbef20a848ff954d29d0,"+3,292.52",2,2,0,1.00,daily,0.54
0xecfce3118f6f085a96c7d1a8bee42af34cb9cd05,"+3,275.72",3,2,1,0.67,daily,0.52
0xfa0b22c9ccd486972f4d9f959fa77394ad419672,"+3,263.01",1,1,0,1.00,daily,0.87
0x23a3bb3c7d0090657b0c95b2e3716da9f8f5aea8,"+3,250.00",5,3,2,0.60,-,-
0x9eee156dd1bee4f1a3761dd6a150db16ce1e0a68,"+3,241.35",1,1,0,1.00,daily,0.24
0x3eb3acfabb3efb4a68cc5d61e495e1c9d3f24d75,"+3,241.31",3,3,0,1.00,15min,0.93
0xe193b6a5551945fb3cc3c21e06ad8e04667ccc85,"+3,201.27",4,3,1,0.75,15min,0.88
0xc64b99312c6a0d323903c32ac565167ef2b6516d,"+3,196.27",4,4,0,1.00,hourly,0.63
0xa572b6b03c883b8b89a5cbce36c708013159e526,"+3,163.19",5,4,1,0.80,15min,0.73
0x89c27b1d68341dc6d3c493b0a39dc6bee55af627,"+3,156.00",3,1,2,0.33,daily,0.46
0xfd5294de1d526489fede36ee0e43ae4779050c2f,"+3,152.21",23,23,0,1.00,daily,1.00
0x88d15b99d682848e1b2a6618cab081e60be54f91,"+3,112.62",7,7,0,1.00,daily,1.00
0x78f7ba025c366404e74c4315d2895bda4ce62c5d,"+3,083.27",1,1,0,1.00,daily,0.79
0x4f1eae45149dcebd61eb5d70937a8c7b5544eb72,"+3,078.64",1,1,0,1.00,15min,0.77
0xf5592765133941c40c77e52bc56bbe7ec167f462,"+3,066.36",2,1,1,0.50,monthly,0.67
0x25869d34ca274c24da62b7d62e3c2f692d1df071,"+3,047.28",4,3,1,0.75,daily,0.53
0x843c066f674205f2c620af4ec973059e7b9e126c,"+3,011.42",6,3,3,0.50,daily,0.76
0xfe9cf3cacc27249a7573b5777070ee4006f84cb4,"+3,010.30",3,3,0,1.00,-,-
0x142b18c2057784139de00e23dc37b042b22441d0,"+3,000.00",3,2,1,0.67,-,-
0xaf0940ae3847897f33973b64ebebf04781dd2252,"+2,996.30",13,11,2,0.85,daily,0.76
0x04847b0925c5a537c001185c50a6ea2ac1919321,"+2,971.14",17,12,5,0.71,15min,0.50
0x50bec18c474d9a1d18b3be72332441302375371b,"+2,942.57",2,1,1,0.50,-,-
0xea22ea2400fb8a0b71a47f4f52a29c56b63f747a,"+2,921.45",23,5,18,0.22,daily,0.32
0x53d2a7ae2c26664fb1f665893d07c0dadcaa872a,"+2,914.39",48,28,20,0.58,15min,0.46
0x17b940f214b86f8ac634d479d2e962dd678b430d,"+2,904.31",3,1,2,0.33,hourly,0.88
0x357c1f6add554bb6b02bf27c50e2f647d742098e,"+2,900.00",3,2,1,0.67,-,-
0x83a046a3893cbbff01494654fe8a67c11ef3165d,"+2,894.97",3,1,2,0.33,15min,1.00
0x9d3d37e9ff745590c5b26515d7ecd699f6b1162a,"+2,833.24",12,8,4,0.67,15min,0.54
0x977d130bfe52aaf5bd115836f3d1f353de9c7ddb,"+2,816.92",1,1,0,1.00,-,-
0x8a77b7413da33bb62597b7ae2ab69dec32662a90,"+2,814.45",1,1,0,1.00,daily,1.00
0xe598435df0cdf5d22bdd5082d557f75f9180a0a8,"+2,807.13",2,2,0,1.00,-,-
0x4df332e27f9ee3224f52ce30e3ce15c1075e788f,"+2,802.30",4,3,1,0.75,daily,0.86
0x781caf04d98a281712caf1677877c442789fdb68,"+2,752.57",4,3,1,0.75,daily,0.32
0xbbc109aeb84ef7a18371458ed9c9ae46bf3a0ada,"+2,736.36",5,3,2,0.60,15min,0.82
0xdc9fb7ec252ef1a144f5124c43111fb377fa7b67,"+2,712.47",18,15,3,0.83,15min,0.49
0xb2dd9a83145240821c36afb5e08f4b2216178884,"+2,700.00",4,2,2,0.50,-,-
0xce86f2a2e0d4a1ceeb93fe50ff0ecce87db5a29b,"+2,632.39",4,4,0,1.00,15min,0.92
0x5f1ed95c51b1120624f8c82f33036ab088c3a6dd,"+2,627.65",1,1,0,1.00,-,-
0x1c5271cb950231bc91c5be16cdd0b305edb34438,"+2,600.00",1,1,0,1.00,-,-
0x397bbfbdecdebbb823ad1c8236232bbf3c19cd10,"+2,594.60",3,1,2,0.33,-,-
0xdc669ba0adb45448020025f756070492d1070533,"+2,587.37",44,25,19,0.57,hourly,0.49
0xa479cada1e744b0fc6fb9c2ddeb98c6fb23b90cc,"+2,577.19",1,1,0,1.00,-,-
0x00df668eb4bbf41d80928178bcf6f4d2e5620d23,"+2,574.05",2,1,1,0.50,daily,0.47
0x19b3823092892c026517fd0ff58df4889abe0b9b,"+2,567.11",26,20,6,0.77,15min,0.59
0x95205442bdbc7b46da0e75c0b8eb71c9fa3e66fd,"+2,562.50",3,2,1,0.67,-,-
0xbace19b995b39ecafb2b6cf21234fffa11f76a61,"+2,561.02",12,12,0,1.00,15min,0.47
0xf2864e394d7e0c7b5356a41ca489f6722c1b678c,"+2,550.41",4,4,0,1.00,15min,1.00
0xd1ed12197b7dc22dede923727e9b714024dbd7cb,"+2,540.88",5,2,3,0.40,daily,0.55
0xc49e799988812ba709e96c43280051a541470af7,"+2,532.67",4,3,1,0.75,15min,0.94
0xc19b9c0eda9e5f615afeff1876bf2c402103a935,"+2,530.29",6,6,0,1.00,daily,0.67
0xd1f8984f6ed204a9f075e65994072cc5f5b13497,"+2,493.61",8,7,1,0.88,15min,0.30
0xfa0fa8fa5fa6349a60e3acf216f612e42de600fa,"+2,474.07",4,3,1,0.75,15min,0.96
0xd3e775abc3c974c4868bdbe384f8bf067135bf64,"+2,473.43",3,3,0,1.00,-,-
0x113d4c0b5a6702ab045ea2cba7c3f71d51fc3ce8,"+2,466.73",87,34,53,0.39,15min,0.54
0xd1612fb075a949fe1ddc96068f18c56b90ed4cc1,"+2,437.20",1,1,0,1.00,daily,0.17
0x918e830f8ffd6fa108c82e5f7d02e87e4475a29b,"+2,429.65",3,3,0,1.00,15min,0.98
0xa4bd8f49695cf5d55924aca4cc2694952874e8a2,"+2,418.19",144,106,38,0.74,daily,0.44
0x755d8156cfeca67d62863d075a2388344cef6de6,"+2,410.00",1,1,0,1.00,-,-
0x528e5de41a54c83312d85f487f597006657b6211,"+2,407.50",3,2,1,0.67,-,-
0x3fcdce4130d638cc4f9e9726a9089df2804f355a,"+2,406.92",3,3,0,1.00,-,-
0x49d007f836fd23ca473fc8611264b4665631fa27,"+2,400.00",1,1,0,1.00,-,-
0x73c73495fe612f7dd08d02d7bd9ec2062a61cfe6,"+2,400.00",1,1,0,1.00,-,-
0x033eeb3efed4a42059faace467c5c3f6eb2e1bb9,"+2,391.79",10,9,1,0.90,daily,0.77
0xbfdd04ac95ff524a85d60924c44f5388c8273ec5,"+2,350.00",3,2,1,0.67,-,-
0xcbf572d3efd12d26239f3cd036ed4d4bf8ef53c9,"+2,349.22",2,2,0,1.00,daily,0.85
0x41b7ebfa4948c4201d3a852c8533cf68bc17f6ba,"+2,349.13",2,2,0,1.00,daily,0.90
0x738b979af44519b7e6ebdafc080292641a6a765c,"+2,334.02",8,5,3,0.62,daily,0.87
0xa57966df81fac0d869e32336c42bca34e27aaad0,"+2,327.77",2,2,0,1.00,monthly,0.97
0x26519b477f1cd031919e18f33fd8d3fcb48c3471,"+2,310.04",7,5,2,0.71,daily,0.35
0xbc84b122900bed0a10c1f8cd649444c3f5bed45e,"+2,305.00",1,1,0,1.00,-,-
0xd7951f1ff7880761dcb3d186630d86047dbf6fcd,"+2,301.58",2,1,1,0.50,daily,0.93
0xe0926adf78a7cc14c61fc8a64a8e93bcc8fe477c,"+2,301.05",6,4,2,0.67,daily,0.62
0x010f33a112b8a67ee24ac00b3ad3fa0ef9e007b1,"+2,290.00",3,2,1,0.67,-,-
0x163eff4d251df4bfc95c49f4d90cd1bf224edc5b,"+2,272.36",2,1,1,0.50,daily,0.46
0x08311cd682fa9188b176cb0e38ce20f592b22872,"+2,247.50",4,2,2,0.50,-,-
0x34149910b7654215e955bb2a6dfd1dcf8541067a,"+2,244.60",2,2,0,1.00,daily,1.00
0xb58d5b2065ae1da33b2b3ad90d1fe95515d8d115,"+2,233.60",7,7,0,1.00,hourly,0.48
0x51229fdfbf137f8e016dafb54051e4494af2fd91,"+2,225.00",3,2,1,0.67,-,-
0xf7ba03a63c099cfc85f3703a90f24da180db86a0,"+2,225.00",3,2,1,0.67,-,-
0x2937038c77698d4c0cf29bf7d19ee8167bec791c,"+2,220.79",5,5,0,1.00,15min,0.55
0x08b3a5e0c6aa8cd36198ca231fd495a9a5b048a9,"+2,220.66",2,1,1,0.50,daily,0.25
0x179a9d631365827d3a4cc4961247074da7863b07,"+2,200.00",2,2,0,1.00,-,-
0x03c3b0236c5a01051381482e77f2210349073a1d,"+2,193.30",27,12,15,0.44,15min,0.59
0x336848a1a1cb00348020c9457676f34d882f21cd,"+2,187.55",67,22,45,0.33,15min,0.52
0x45c588a61c9f8a4a4c1187c33d8bce4d0fb3558d,"+2,163.93",4,4,0,1.00,15min,1.00
0x098c8fe3e2e915715e8b4c013ad43b433ca21c67,"+2,151.16",3,3,0,1.00,daily,0.71
0x07b7f3ced41c0659cb1f9f2bb3ed709f678ffcd0,"+2,131.50",1,1,0,1.00,-,-
0xbde579ead903b9cf5c3fc4be5a0c515464769c38,"+2,118.74",1,1,0,1.00,daily,0.73
0xbe1d335845a1821ea8c20def8966929b294e244b,"+2,108.80",16,16,0,1.00,daily,1.00
0x64b537601c39203e2d831bcf5df66601aff67543,"+2,099.99",1,1,0,1.00,daily,1.00
0xb47086c99d206fa79f4addc068a91fd56ee4ba61,"+2,091.24",2,2,0,1.00,daily,0.57
0xba0c57dcba0cd24cef505ef3f4b0c8c0044bf837,"+2,090.81",3,3,0,1.00,daily,0.51
0x6b1e956f43c534999b1fddc917e9a117099d65c1,"+2,089.93",1,1,0,1.00,daily,0.50
0x7c592216c70d0384c97d4b06ffe5318254f40c2c,"+2,076.65",1,1,0,1.00,15min,1.00
0x7b2c123bceec0c3d0fd206a19c283af65932af48,"+2,072.98",1,1,0,1.00,-,-
0xab756f36cca86c5c63eb8cfc8c7f576574983e88,"+2,053.67",5,3,2,0.60,15min,0.31
0x6b6b7c66e7178958ff71b1f93b0fab265d47cee3,"+2,050.00",4,2,2,0.50,-,-
0x979fc186184ae75754d32c4ef68d8ca00f744032,"+2,041.86",1,1,0,1.00,daily,1.00
0x64e93f87d8a0c1b2cde6f20d71f211372a95eb4c,"+2,036.17",3,2,1,0.67,daily,0.43
0xaabb9635b907c0ab34e6c6e4000481dac1245554,"+2,012.99",2,2,0,1.00,daily,0.52
0x4119c2d22d170e24692fcb9ebc5d9b762e03ca03,"+2,005.50",4,3,1,0.75,15min,0.95
0x6c519f3ba43b14de1d4858d07882236f9bf42cd3,"+2,002.00",3,2,1,0.67,-,-
0xf1ef8705e9f63c790c6fffd6329aea7011718cd6,"+2,000.00",1,1,0,1.00,daily,1.00
0x3be9f6d28bdeb8a6c17c21da0d0b7268234e1291,"+1,993.50",4,2,2,0.50,-,-
0xb84d6cf8bb81b17934164b45fb78d7d5dc65ad8a,"+1,991.11",2,1,1,0.50,-,-
0x9516fc82b7568633c4e4ac534eb2397436d4a6b4,"+1,986.92",13,13,0,1.00,daily,1.00
0xc265ab3fad6092a5a28cbb72bdef33e6eaced5ab,"+1,970.00",12,7,5,0.58,hourly,0.39
0xf1649daae29c44bdb406a4dbb7f1748eac398fa4,"+1,965.81",2,2,0,1.00,-,-
0x17278aec277cf07371bbd7b3866c2b4abf8e32a5,"+1,952.00",1,1,0,1.00,-,-
0x456d7e1295b785ba37725a0db29436b056b11fe1,"+1,936.54",3,1,2,0.33,-,-
0x8c104bb4adaa520193fa1b53a42acc98b0f88977,"+1,926.00",2,1,1,0.50,daily,0.20
0xf6acac443519615ae7ca945c8d2de3d3c94a01f5,"+1,921.24",7,6,1,0.86,15min,0.65
0xa2036fcd415ef698f47776ee1c47175d0cce11bc,"+1,898.44",6,5,1,0.83,daily,0.81
0x9c4db21669d5c5b48c0655761b4fedd646e6168c,"+1,884.99",1,1,0,1.00,-,-
0xd6a3f0ec6c4a8ad680d580610c82ca57ff139489,"+1,880.02",9,4,5,0.44,daily,0.51
0x5e3040eb55cb0f4f86eb0af40cb84c9d3585acbf,"+1,878.84",1,1,0,1.00,-,-
0x30e443872ddf63b2908a49f92cd690c304a55102,"+1,870.92",2,2,0,1.00,daily,1.00
0x55b636e5639b4de5e0c79f09a1f005d6bee109e2,"+1,867.95",1,1,0,1.00,-,-
0x732c4d9e04ca8eabda0ff5f20364bd9f608b78d2,"+1,866.24",2,2,0,1.00,daily,0.58
0x4c14a5f264c4cf8610bd11122918fc28c44c7bc1,"+1,852.92",2,2,0,1.00,daily,0.62
0xbdb5793a5272524a091bcf46afeb0574aa8dfd7f,"+1,846.44",17,17,0,1.00,15min,1.00
0x9b6e0384625448b2eb2e5908780f045af097e868,"+1,844.50",3,2,1,0.67,-,-
0xff8c4e8e1b0dd166dcf1ceb90197b3acb18a38c6,"+1,826.50",4,2,2,0.50,-,-
0xdf8ae1815f77382ba37785dd5d8768656bf03c89,"+1,820.00",4,2,2,0.50,-,-
0x4ebe0d6c1d0838e5fbe190fc025015a60c9837a5,"+1,786.55",4,4,0,1.00,-,-
0x93bc1f104bc72c9141fc41c2acb2265f54a28ca3,"+1,771.58",6,3,3,0.50,daily,0.74
0x2849b674cc2dbe1b88561e396899fa2904f00cd8,"+1,765.16",15,9,6,0.60,daily,0.36
0x481b57140b54ff6a5d6e212bd78b66f9a5406ddd,"+1,757.07",4,4,0,1.00,15min,1.00
0x31b5d60d82ee8a14dc795a41a63953f0974c6128,"+1,749.04",1,1,0,1.00,daily,0.39
0xf7cdb2feff6908fc40e9994622b00868fc140888,"+1,724.76",1,1,0,1.00,-,-
0x6e1baa831f82cfa92ba1c9dfcbde5105ca728ad8,"+1,720.71",44,28,16,0.64,15min,0.51
0x39c2182c34ba48177a29aafcd0932249dd3c2bf9,"+1,715.52",13,3,10,0.23,15min,0.21
0x4d69aae9e49da29b8cdb91f9852383d93644a321,"+1,700.18",4,3,1,0.75,15min,0.66
0xfa10080e23458cf4334325e41f0fc2b5fe478f6b,"+1,695.98",1,1,0,1.00,monthly,0.77
0xde6e74aea7fd9a9866e801489feb489f21e20169,"+1,693.94",2,1,1,0.50,daily,0.11
0x4749adc628b64cd18cac39f3a1ad8bf2d250e896,"+1,693.00",3,2,1,0.67,-,-
0x93cc64dceb9b1929f98d469501e0aa35d0ed6ffc,"+1,685.59",5,5,0,1.00,-,-
0xe40172522c7c64afa2d052ddae6c92cd0f417b88,"+1,683.68",9,7,2,0.78,daily,0.57
0x88897e7edf41e5efca1c4bef2669887b43b4653d,"+1,680.18",6,3,3,0.50,15min,0.59
0x0100f1a36f952615e6e36e13ebe92d2b9929a303,"+1,676.88",20,8,12,0.40,hourly,0.11
0xbfa09746cdac8268a0bbd9a3d9da0ad0e0491a65,"+1,647.76",1,1,0,1.00,15min,0.98
0x64db18033a3631ff8af30e657aede9a3cc279a6f,"+1,647.40",3,3,0,1.00,hourly,1.00
0x84f7860753f0fb62e7e786523690661c4255ade1,"+1,627.91",6,4,2,0.67,daily,0.53
0x3ea799d7b2ae20ef088e05aabf8e63b4f6e009b2,"+1,620.24",30,15,15,0.50,15min,0.23
0x24d53d26a1674f7a343e084550bdb71011e4df1f,"+1,619.58",11,8,3,0.73,hourly,0.45
0xbe9c381e9eb827c7a0f629405b7eb0a809780b14,"+1,618.96",9,5,4,0.56,15min,0.37
0xc51384f59d5a718aaba86f6e0b0603e4388e98ba,"+1,616.71",3,3,0,1.00,15min,0.45
0xbb79770aff165a239106f13fb030b5adc638e05c,"+1,608.64",1,1,0,1.00,-,-
0x161412892d0256b5e9c3aca387b270f4a0263851,"+1,602.05",2,2,0,1.00,15min,1.00
0xcc500cbcc8b7cf5bd21975ebbea34f21b5644c82,"+1,599.63",13,6,7,0.46,daily,0.50
0xe91171f655be1568e4c63f29663c0028649e3d4e,"+1,596.36",19,12,7,0.63,daily,0.55
0x56ffb8ac3fe6a7aad4570800d15aa5d7b96e81a0,"+1,569.35",3,1,2,0.33,daily,0.12
0x3206e6277d40456bab26cd07d0e4ad34032acd86,"+1,567.63",6,6,0,1.00,-,-
0xa2e443a9bc75d0b43f85b31c14b09eae3cb1bf9d,"+1,565.93",1,1,0,1.00,daily,0.72
0x38ea376295e8d349547cfb1e8dd3293c655ee61a,"+1,560.01",4,4,0,1.00,-,-
0x55d35fff416258673480fee3bbecdfaafeb8375b,"+1,554.30",39,39,0,1.00,daily,1.00
0x130710e5f3fe1b2682440077d84078832197d640,"+1,546.62",2,2,0,1.00,daily,0.88
0xcf37bbb2c1687b70ea553b6fe05f740251d7993f,"+1,542.48",3,2,1,0.67,daily,0.50
0x68146921df11eab44296dc4e58025ca84741a9e7,"+1,540.82",71,38,33,0.54,daily,0.44
